# Supplemental public-domain glossary for the definitions asset.
#
# Format: one entry per line, "<word>\t<gloss>". Lines starting with # and blank
# lines are ignored. Consumed by tools/mergedefs via -glossary. Only a word that is
# itself missing from a word list is folded into the asset, and existing
# (Wiktionary / Webster / WordNet) definitions always win.
#
# These glosses were extracted from public-domain sources for words the primary
# layers do not define. Provenance per section below; details in
# defs/assets/definitions/SOURCES.md.
#
# --- jamieson-scots ---
# Jamieson, Etymological Dictionary of the Scottish Language (PD); Gutenberg #40521.
modiwort	(dialect) the mole; also MOLDWARP, MOUDIEWART, MOUDIEWORT, MOUDIWART, MOUDIWORT, MOULDWARP, MOULDYWARP, MOWDIE, MOWDIEWART, MOWDIEWORT
modiworts	(dialect) the mole; also MOLDWARP, MOUDIEWART, MOUDIEWORT, MOUDIWART, MOUDIWORT, MOULDWARP, MOULDYWARP, MOWDIE, MOWDIEWART, MOWDIEWORT
modo	the devil, the prince of darkness
mokomoko	(Maori) a New Zealand skink, a smooth-scaled lizard
mokomokos	(Maori) a New Zealand skink, a smooth-scaled lizard
molendinar	one of the grinding teeth at the back of the jaw
molendinars	one of the grinding teeth at the back of the jaw
mondains	(French) a man at home in fashionable society; also MONDAINE
mongrelisers	one who mixes breeds or stocks until the strain is lost; also MONGRELIZER
mongrelizers	one who mixes breeds or stocks until the strain is lost; also MONGRELISER
monosies	the coming apart of organs that normally grow joined; also MONOSIS
monosis	(Greek) the coming apart of organs that normally grow joined; also MONOSY
monostylar	built about a single shaft or column; also MONOSTYLE
monosy	the coming apart of organs that normally grow joined; also MONOSIS
monotonising	to reduce to one unvarying tone; also MONOTONIZE
monotrichic	said of a bacterium bearing one flagellum only; also MONOTRICHOUS
montanto	(Shakespeare) an upward thrust in fencing, and so a name for a swaggering fencer; also MONTANT
montantos	(Shakespeare) an upward thrust in fencing, and so a name for a swaggering fencer; also MONTANT
mooi	(South African) good, pleasing to look at
mooloo	(New Zealand) a Waikato person, from the cow that serves the province as mascot
mooloos	(New Zealand) a Waikato person, from the cow that serves the province as mascot
moonstrike	the setting down of a craft on the moon's surface
moonstrikes	the setting down of a craft on the moon's surface
moorbuzzard	the marsh harrier, a hawk of reedbeds and open moor
moorbuzzards	the marsh harrier, a hawk of reedbeds and open moor
moriche	(Tupi) a tall South American palm yielding sago and fibre, and wine from its sap
moriches	(Tupi) a tall South American palm yielding sago and fibre, and wine from its sap
morphotropies	the change worked on a crystal's form by putting in or swapping out an element or radical
morphotropy	the change worked on a crystal's form by putting in or swapping out an element or radical
morrhua	an older name for the cod
morrhuas	an older name for the cod
mortific	bringing death, deadly
moryah	(Irish) an exclamation marking disbelief or scorn at what has just been said
mose	(Shakespeare) to be afflicted with glanders
mossbluiter	(Scots) the bittern, named for its booming call over the bog
mossbluiters	(Scots) the bittern, named for its booming call over the bog
moten	(obsolete) the third person plural of mote, meaning may or must
moti	(Hindi) in India, a stout woman or girl
motier	speckled with motes; also, an earth pigment
motiest	speckled with motes; also, an earth pigment
motis	(Hindi) in India, a stout woman or girl
motoscafi	(Italian) a boat driven by motor
motoscafo	(Italian) a boat driven by motor
moudiwart	(dialect) the mole; also MODIWORT, MOLDWARP, MOUDIEWART, MOUDIEWORT, MOUDIWORT, MOULDWARP, MOULDYWARP, MOWDIE, MOWDIEWART, MOWDIEWORT
moudiwarts	(dialect) the mole; also MODIWORT, MOLDWARP, MOUDIEWART, MOUDIEWORT, MOUDIWORT, MOULDWARP, MOULDYWARP, MOWDIE, MOWDIEWART, MOWDIEWORT
mouldywarp	(dialect) the mole, so called from the earth it throws up; also MODIWORT, MOLDWARP, MOUDIEWART, MOUDIEWORT, MOUDIWART, MOUDIWORT, MOULDWARP, MOWDIE, MOWDIEWART, MOWDIEWORT
mouldywarps	(dialect) the mole, so called from the earth it throws up; also MODIWORT, MOLDWARP, MOUDIEWART, MOUDIEWORT, MOUDIWART, MOUDIWORT, MOULDWARP, MOWDIE, MOWDIEWART, MOWDIEWORT
mouls	(Scots) clods of earth, spoken of with the grave in mind
moup	(Scots) to eat with small bites, to nibble; also MOOP
mouped	(Scots) to eat with small bites, to nibble; also MOOP
mouping	(Scots) to eat with small bites, to nibble; also MOOP
moups	(Scots) to eat with small bites, to nibble; also MOOP
mousepiece	(dialect) a cut from the hind leg of beef lying next the round
mousepieces	(dialect) a cut from the hind leg of beef lying next the round
mousme	(Japanese) a young Japanese woman, in particular one waiting at table; also MOUSMEE
mousmee	(Japanese) a young Japanese woman, in particular one waiting at table; also MOUSME
mousmees	(Japanese) a young Japanese woman, in particular one waiting at table; also MOUSME
mousmes	(Japanese) a young Japanese woman, in particular one waiting at table; also MOUSMEE
moust	(Scots) scented powder for the hair; also, to dust with it; also MUIST
mousted	(Scots) scented powder for the hair; also, to dust with it; also MUIST
mousting	(Scots) scented powder for the hair; also, to dust with it; also MUIST
mousts	(Scots) scented powder for the hair; also, to dust with it; also MUIST
moutered	(Scots) the portion of meal a miller keeps as his fee for grinding; also, to take that fee; also MULTURE
mouterer	(Scots) one who pays the miller's fee, or the miller who takes it; also MULTURER
mouterers	(Scots) one who pays the miller's fee, or the miller who takes it; also MULTURER
moutering	(Scots) the portion of meal a miller keeps as his fee for grinding; also, to take that fee; also MULTURE
mouters	(Scots) the portion of meal a miller keeps as his fee for grinding; also, to take that fee; also MULTURE
mouvemente	(French) busy with movement, animated
mowdie	(Scots) the mole; also MODIWORT, MOLDWARP, MOUDIEWART, MOUDIEWORT, MOUDIWART, MOUDIWORT, MOULDWARP, MOULDYWARP, MOWDIEWART, MOWDIEWORT
mowdies	(Scots) the mole; also MODIWORT, MOLDWARP, MOUDIEWART, MOUDIEWORT, MOUDIWART, MOUDIWORT, MOULDWARP, MOULDYWARP, MOWDIEWART, MOWDIEWORT
mowdiewart	(dialect) the mole; also MODIWORT, MOLDWARP, MOUDIEWART, MOUDIEWORT, MOUDIWART, MOUDIWORT, MOULDWARP, MOULDYWARP, MOWDIE, MOWDIEWORT
mowdiewarts	(dialect) the mole; also MODIWORT, MOLDWARP, MOUDIEWART, MOUDIEWORT, MOUDIWART, MOUDIWORT, MOULDWARP, MOULDYWARP, MOWDIE, MOWDIEWORT
mowdiewort	(dialect) the mole; also MODIWORT, MOLDWARP, MOUDIEWART, MOUDIEWORT, MOUDIWART, MOUDIWORT, MOULDWARP, MOULDYWARP, MOWDIE, MOWDIEWART
mowdieworts	(dialect) the mole; also MODIWORT, MOLDWARP, MOUDIEWART, MOUDIEWORT, MOUDIWART, MOUDIWORT, MOULDWARP, MOULDYWARP, MOWDIE, MOWDIEWART
moz	(Australian slang) a run of ill luck, a jinx; also MOZZ
moze	to draw up the nap on cloth with teasels
mozed	to draw up the nap on cloth with teasels
mozes	to draw up the nap on cloth with teasels
muckymuck	(Canadian) one who is, or gives himself out to be, a person of consequence
muckymucks	(Canadian) one who is, or gives himself out to be, a person of consequence
mucomembranous	having to do with the mucous membrane lining the body's passages
mudejar	(Arabic) a Muslim who stayed in Spain under Christian rule, and the style of building such craftsmen worked in
mudejares	(Arabic) a Muslim who stayed in Spain under Christian rule, and the style of building such craftsmen worked in
mudeye	(Australian) the aquatic larva of the dragonfly, a favourite bait for anglers
mudeyes	(Australian) the aquatic larva of the dragonfly, a favourite bait for anglers
mudgers	one who fudges an answer, an equivocator
muil	(Scots) a mule; also, a slipper open at the heel
muils	(Scots) a mule; also, a slipper open at the heel
muirburn	the burning off of old heather on a grouse moor to bring on fresh growth; also MOORBURN
muirburns	the burning off of old heather on a grouse moor to bring on fresh growth; also MOORBURN
mullarkies	(US colloquial) empty talk, humbug; also MALARKEY, MALARKY
mullarky	(US colloquial) empty talk, humbug; also MALARKEY, MALARKY
municipalist	one who holds that power belongs with the town and its own council
municipalists	one who holds that power belongs with the town and its own council
munifience	(Spenser) a work raised for defence, a fortification
munifiences	(Spenser) a work raised for defence, a fortification
murena	(Latin) a genus of big eels of the moray family; also MURAENA
murenas	(Latin) a genus of big eels of the moray family; also MURAENA
murl	(Scots) to break into crumbs
murlain	(Gaelic) a round basket narrowed at the mouth; also MURLAN, MURLIN
murlains	(Gaelic) a round basket narrowed at the mouth; also MURLAN, MURLIN
murled	(Scots) to break into crumbs
murlier	(Scots) ready to fall into crumbs
murliest	(Scots) ready to fall into crumbs
murlin	(Gaelic) a round basket narrowed at the mouth; also MURLAIN, MURLAN
murls	(Scots) to break into crumbs
murly	(Scots) ready to fall into crumbs
murragh	a large caddis fly that anglers know trout will rise to
murraghs	a large caddis fly that anglers know trout will rise to
muscose	covered with or resembling moss; also MUSCOID
muskle	(obsolete) the edible bivalve of the seashore, the mussel
muskles	(obsolete) the edible bivalve of the seashore, the mussel
muticate	in botany, ending bluntly, with neither point nor bristle; also MUTICOUS
mutuca	(Tupi) a large Brazilian horsefly that bites painfully; also MOTUCA
mutucas	(Tupi) a large Brazilian horsefly that bites painfully; also MOTUCA
myalist	one who follows myalism, a West Indian cult set against sorcery
myalists	one who follows myalism, a West Indian cult set against sorcery
mycella	a soft Danish cow's-milk cheese shot through with blue veining
mycellas	a soft Danish cow's-milk cheese shot through with blue veining
mycodomatium	a swelling on a plant raised by a fungus
mycorhizal	having to do with a mycorhiza, the fungus that lives on a plant root to the good of both; also MYCORRHIZAL
mycotoxologies	the study of the poisons produced by fungi
mycotoxology	the study of the poisons produced by fungi
myelomatoid	taking the form of a myeloma, a growth in the bone marrow
myiophilies	the carrying of pollen from plant to plant by flies; also MYOPHILY
myiophilous	depending on flies to carry its pollen; also MYOPHILOUS
myiophily	the carrying of pollen from plant to plant by flies; also MYOPHILY
myogen	a water-soluble albumin present in the substance of muscle
myogens	a water-soluble albumin present in the substance of muscle
myographist	one who works the myograph, the instrument that records a muscle's contraction
myographists	one who works the myograph, the instrument that records a muscle's contraction
myomantic	having to do with myomancy, the reading of omens from the movements of mice
myristicivorous	living on a diet of nutmegs
myrmecologic	having to do with myrmecology, the scientific study of ants; also MYRMECOLOGICAL
mythopoeism	the fashioning of myths
mythopoeisms	the fashioning of myths
nach	(Hindi) an Indian entertainment given chiefly by professional dancing girls; also NAUCH, NAUTCH
nache	(Spanish) beef from the rump, particularly its lower and hinder part; also NATCH
nadors	(South African) the raging thirst that follows a night of heavy drinking
nae	(Scots) no, not any
naebodies	(Scots) no one at all
naebody	(Scots) no one at all
nairu	the rate of unemployment at which inflation neither rises nor falls, from Non-Accelerating Inflation Rate of Unemployment
nairus	the rate of unemployment at which inflation neither rises nor falls, from Non-Accelerating Inflation Rate of Unemployment
naissance	(French) the coming to birth of a person or a thing
naissances	(French) the coming to birth of a person or a thing
namma	used in namma hole, an Australian term for a natural basin in rock that holds water; also GNAMMA
narquois	(French) sly and mocking in manner
nashgab	(Scots) idle chatter, pert talk; also GABNASH
nashgabs	(Scots) idle chatter, pert talk; also GABNASH
nassella	used in nassella tussock, a South American tussock grass that has become a pest in New Zealand
nastalik	(Arabic) the flowing Persian hand, marked by long sweeping horizontals and rounded letter forms
nastaliks	(Arabic) the flowing Persian hand, marked by long sweeping horizontals and rounded letter forms
natis	(Latin) one of the buttocks
natura	(Latin) nature, the constitution of things
navarho	a long-range low-frequency system that gave aircraft both bearing and distance from a ground station
